AN_BASE;ID_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;QT_ANO_EGRESSO_M;QT_ANO_EGRESSO_F;QT_ANO_EGRESSO_D;CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;ID_ADD_PRODUCAO_INTELECTUAL;NR_ORDEM;ID_PESSOA_DISCENTE;ID_PESSOA_DOCENTE;ID_PARTICIPANTE_PPG_IES;ID_PESSOA_PART_EXTERNO;NM_AUTOR;TP_AUTOR;NM_TP_CATEGORIA_DOCENTE;NM_NIVEL_DISCENTE;NM_ABNT_AUTOR;CD_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;ID_NATUREZA_ATUACAO;NM_NATUREZA_ATUACAO;ID_PAIS;NM_PAIS;IN_GLOSA
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371726;3;;536818;;;FERNANDA GUSMAO DE LIMA KASTENSMIDT;DOCENTE;PERMANENTE;;KASTENSMIDT, F. G. L.;;;;;;;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371726;6;;;;;SYLVAIN P. NOVALÈS;-;;;NOVALES, S. P.;10300007;CIÊNCIA DA COMPUTAÇÃO;1;PROFESSOR/PESQUISADOR EM INSTITUIÇÃO DE ENSINO/PESQUISA PÚBLICA/GOVERNAMENTAL;73;FRANÇA;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371726;2;;;464629;230673;MAYLER GAMA ALVARENGA MARTINS;PARTICIPANTE EXTERNO;;;MARTINS, M. G. A.;;;;;;;0
2014;2;8;0;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371726;1;610548;;;;IURI ALBANDES CUNHA GOMES;DISCENTE;;MESTRADO;GOMES, IURI A. C.;;;;;;;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371727;2;;716659;;;KARIN BECKER;DOCENTE;PERMANENTE;;BECKER, K.;;;;;;;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371727;1;809956;;;;ALINE GRACIELA LERMEN DOS SANTOS;DISCENTE;;MESTRADO;SANTOS, A. G. L.;;;;;;;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371727;3;;535569;;;VIVIANE PEREIRA MOREIRA;DOCENTE;PERMANENTE;;MOREIRA, V. P.;;;;;;;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371728;2;;716659;;;KARIN BECKER;DOCENTE;PERMANENTE;;BECKER, K.;;;;;;;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371728;1;610787;;;;LEONARDO AUGUSTO SAPIRAS;DISCENTE;;MESTRADO;SAPIRAS, L. A.;;;;;;;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371729;2;;716659;;;KARIN BECKER;DOCENTE;PERMANENTE;;BECKER, K.;;;;;;;1
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371729;1;809956;;;;ALINE GRACIELA LERMEN DOS SANTOS;DISCENTE;;MESTRADO;SANTOS, A. G. L.;;;;;;;1
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371729;3;;535569;;;VIVIANE PEREIRA MOREIRA;DOCENTE;PERMANENTE;;MOREIRA, V. P.;;;;;;;1
2014;2;8;2;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371730;2;;;1133007;433683;AUGUSTO KLINGER;PARTICIPANTE EXTERNO;;;KLINGER, A.;;;;;;;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371730;3;610520;;;;GUILHERME LAZZAROTTO DE LIMA;DISCENTE;;MESTRADO;LIMA, G. L.;;;;;;;0
2014;2;8;;;;42001013004P4;COMPUTAÇÃO;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;8371730;4;1444224;;;;GUILHERME LONGONI;DISCENTE;;BACHARELADO;LONGONI, G.;;;;;;;0
